web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736678124-576","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de compotes à boire pomme et framboise","FRUIT ME UP","Le lot de 4 gourdes de 90g","14
            dt
            300"
"1736678124-577","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de compotes bio pommes & abricots","HIPP","Le lot de 4 compotes de 100g","20
            dt
            940"
"1736678124-578","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de compotes bio pommes & bananes","HIPP","Le lot de 4 compotes de 100g","20
            dt
            940"
"1736678124-579","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de compotes bio pommes & poires","HIPP","Le lot de 4 compotes de 100g","21
            dt
            980"
"1736678124-580","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de compotes bio pommes & pêches","HIPP","Le lot de 2 compotes de 190g","26
            dt
            800"
"1736678124-581","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Fromage fondu à tartiner","DAILY","La boite de 48 portions","9
            dt
            590"
"1736678124-582","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Préparation alimentaire fondu","DAILY","La boite de 24 portions","5
            dt
            140"
"1736678124-583","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Fromage Jockey vanille","DÉLICE DANONE","Le pot de 90g","0
            dt
            950"
"1736678124-584","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Fromage frais à tartiner Milkana Tarti'frais","DÉLICE","La barquette de 120g","2
            dt
            930"
"1736678124-585","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Pack de yaourts aromatisés aux fruits & morceaux de pêche","DÉLICE DANONE","Le paquet de 8 pots de 100g","6
            dt
            590"
"1736678124-586","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Fromage râpé Mix Di Fiore","FIORE","Le sachet de 340g","11
            dt
            330"
"1736678124-587","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Crème dessert Danette à la pistache","DÉLICE DANONE","Le pot de 100g","0
            dt
            780"
"1736678124-588","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Boisson lactée Danao poire et pêche","DÉLICE DANONE","La brique de 20cl","1
            dt
            000"
"1736678124-589","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Fromage light à tartiner","FROMY","Le paquet de 4 portions","1
            dt
            790"
"1736678124-590","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Yaourt panaché","DÉLICE DANONE","Le pot de 150g","0
            dt
            710"
"1736678124-591","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=20","Yaourt aromatisé aux fruits avec morceaux de pêches","DÉLICE DANONE","Le pot de 100g","0
            dt
            840"
