web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736675816-829","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Cake grande mère saveur orange","DAILY'N","Le sachet de 700g",""
"1736675816-830","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Cake grande mère saveur orange","DAILY'N","","Prix Spécial
        
        
            5
            dt
            690
            
        
    
        
    
    
        


            Prix normal
        
        
            6
            dt
            780"
"1736675816-831","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Brownies caramel beurre salé","BOLÉRIO","Le paquet de 60g",""
"1736675816-832","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Brownies caramel beurre salé","BOLÉRIO","","0
            dt
            760"
"1736675816-833","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Madeleine sans sucre","LE PÂTISSIER","Le paquet de 150g",""
"1736675816-834","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Madeleine sans sucre","LE PÂTISSIER","","3
            dt
            920"
"1736675816-835","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli tropical","SANTE","Le sachet de 350g",""
"1736675816-836","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli tropical","SANTE","","13
            dt
            010"
"1736675816-837","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli aux fruits","SANTE","Le sachet de 350g",""
"1736675816-838","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli aux fruits","SANTE","","13
            dt
            010"
"1736675816-839","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli traditionnel","SANTE","Le sachet de 350g",""
"1736675816-840","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=14","Muesli traditionnel","SANTE","","13
            dt
            010"
"1736675822-841","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Flocons de maîs Corn Flakes","SANTE","Le sachet de 250g",""
"1736675822-842","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Flocons de maîs Corn Flakes","SANTE","","8
            dt
            250"
"1736675822-843","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola fruité","HONEY LA","Le pot de 300g",""
"1736675822-844","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola fruité","HONEY LA","","16
            dt
            990"
"1736675822-845","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola chocolat Chocomax","HONEY LA","Le pot de 300g",""
"1736675822-846","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola chocolat Chocomax","HONEY LA","","16
            dt
            990"
"1736675822-847","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola nature","HONEY LA","Le pot de 300g",""
"1736675822-848","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Granola nature","HONEY LA","","16
            dt
            990"
"1736675822-849","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Biscuits cacao à la crème de chocolat","PORLEO","Le paquet de 72g",""
"1736675822-850","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Biscuits cacao à la crème de chocolat","PORLEO","","2
            dt
            050"
"1736675822-851","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Biscuits cacao à la crème vanille","PORLEO","Le paquet de 72g",""
"1736675822-852","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Biscuits cacao à la crème vanille","PORLEO","","2
            dt
            050"
"1736675822-853","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Miel pure naturel","BURAM","Le bocal de 250g",""
"1736675822-854","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Miel pure naturel","BURAM","","13
            dt
            890"
"1736675822-855","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Crème à tartiner aux noisettes","NOUTY","Le pot de 700g",""
"1736675822-856","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Crème à tartiner aux noisettes","NOUTY","","10
            dt
            220"
"1736675822-857","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Le lot de 3 cake + chips Gratuit","BOLÉRIO","Le lot de 3 pièces",""
"1736675822-858","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Le lot de 3 cake + chips Gratuit","BOLÉRIO","","1
            dt
            900"
"1736675822-859","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Le lot de 4 gaufrettes+ 1 Gratuit","SAÏDA","Le lot de 5 paquets",""
"1736675822-860","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Le lot de 4 gaufrettes+ 1 Gratuit","SAÏDA","","4
            dt
            600"
"1736675822-861","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Pack pizza et un mini burger","DR.OETKER","Le paquet de pizza et burger",""
"1736675822-862","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Pack pizza et un mini burger","DR.OETKER","","5
            dt
            590"
"1736675822-863","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Coffret de chocolats MERCI Finest Selection","MERCI","Le coffret de 675 g
Une sélection de 8 spécialités de chocolats et de chocolats fourrés.
Pays de production : Allemagne
A conserver au frais et au sec",""
"1736675822-864","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Coffret de chocolats MERCI Finest Selection","MERCI","","108
            dt
            000"
"1736675822-865","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Boule de gaufrette croustillante aux noisettes et chocolat au lait","FERRERO ROCHER","Les 3 pièces",""
"1736675822-866","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Boule de gaufrette croustillante aux noisettes et chocolat au lait","FERRERO ROCHER","","11
            dt
            290"
"1736675822-867","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chocolat passionnément fondant Lindor","LINDT","Le coffret de 75g",""
"1736675822-868","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chocolat passionnément fondant Lindor","LINDT","","28
            dt
            990"
"1736675822-869","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chocolat au lait Lindor","LINDT","Le coffret de 75g",""
"1736675822-870","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chocolat au lait Lindor","LINDT","","28
            dt
            990"
"1736675822-871","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Dragées aux amandes extra","","Au Kg",""
"1736675822-872","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Dragées aux amandes extra","","","33
            dt
            000"
"1736675822-873","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Bsissa fruits secs extra","","Au Kg",""
"1736675822-874","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Bsissa fruits secs extra","","","9
            dt
            500"
"1736675822-875","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Bsissa fruits secs extra","","Au Kg",""
"1736675822-876","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Bsissa fruits secs extra","","","7
            dt
            500"
"1736675822-877","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chamia nature","LE MOULIN","La boite de 350g",""
"1736675822-878","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Chamia nature","LE MOULIN","","6
            dt
            700"
"1736675822-879","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Flocons de mais au miel Gold","NESTLÉ","Le paquet de 375g",""
"1736675822-880","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Flocons de mais au miel Gold","NESTLÉ","","16
            dt
            450"
"1736675822-881","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Céréales au miel Grain d'Or","GRAIN D'OR","Le paquet de 600g",""
"1736675822-882","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Céréales au miel Grain d'Or","GRAIN D'OR","","9
            dt
            580"
"1736675822-883","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Café turc mélangé","ELLOUZE","Le sachet de 125g",""
"1736675822-884","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Café turc mélangé","ELLOUZE","","1
            dt
            460"
"1736675822-885","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Café turc pur","ELLOUZE","Le sachet de 125g",""
"1736675822-886","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=15","Café turc pur","ELLOUZE","","2
            dt
            480"
